New ID,pro Relationship Start Date,pro Relationship End Date
70630787,07/16/2012,06/28/2016
70630787,06/28/2016,03/14/2017
70630787,03/14/2017,
70632615,02/10/2015,04/10/2015
70632615,04/08/2015,12/18/2015
70632615,04/10/2015,12/18/2015
70632615,12/09/2015,09/01/2016
70635165,08/11/2016,08/16/2016
70635165,08/16/2016,09/02/2016
70635165,11/13/2017,
70637519,04/19/2016,06/02/2016
70643609,03/26/2014,05/23/2014
70643609,03/24/2016,04/12/2016
70643609,04/12/2016,09/22/2016
70643609,09/22/2016,03/10/2017
70659197,12/07/2014,12/24/2014
70661897,07/05/2013,09/09/2013
70661897,09/09/2013,09/13/2013
70673689,04/24/2014,11/06/2014
70680165,03/15/2016,07/29/2016
70691113,01/11/2017,03/01/2017
70691113,03/01/2017,03/09/2017
70692190,03/17/2014,04/30/2014
70698390,07/27/2015,08/28/2015
70698390,12/02/2016,03/01/2017
70698390,03/01/2017,03/14/2017
70720751,07/07/2016,07/15/2016
70722168,07/29/2016,10/06/2016
70722168,12/05/2016,12/21/2016
70728258,08/08/2012,11/29/2012
70729558,04/23/2014,06/12/2014
70740845,10/27/2016,10/28/2016
70748531,08/28/2012,12/12/2012
70748608,10/29/2014,01/06/2015
70748608,01/18/2016,03/24/2016
70763132,11/27/2012,11/29/2012
70763132,11/29/2012,05/21/2013
70763132,05/21/2013,09/12/2013
70763132,09/12/2013,02/06/2015
70763132,02/03/2015,09/02/2015
70763132,09/02/2015,04/05/2016
70763132,11/25/2015,07/11/2016
70769711,07/18/2014,08/11/2014
70772158,09/12/2016,11/08/2016
70772158,11/09/2016,03/14/2017
70772158,05/31/2017,
70775732,04/07/2014,04/17/2014
70775732,04/17/2014,06/18/2014
70780450,07/29/2014,10/09/2014
70784511,12/11/2013,05/07/2014
70784511,05/07/2014,08/18/2014
70784511,08/18/2014,09/21/2015
70784511,09/22/2015,03/07/2016
70788936,07/13/2010,08/13/2012
70788936,07/16/2012,08/06/2012
70788936,08/13/2012,10/13/2015
70795129,09/20/2017,
70796439,03/30/2013,04/22/2013
70796439,04/04/2013,03/13/2015
70796439,03/13/2015,08/07/2015
70796439,08/05/2015,09/22/2016
70796439,09/21/2016,02/22/2017
70796439,09/20/2017,
70800834,10/23/2015,11/25/2016
70811978,12/09/2013,01/15/2014
70811978,01/15/2014,12/05/2014
70811978,05/15/2015,07/09/2015
70811978,10/13/2015,12/08/2015
70811978,12/08/2015,09/23/2016
70813959,08/07/2012,10/12/2012
70813959,03/17/2013,08/08/2013
70815549,05/03/2012,05/18/2012
70815549,09/18/2012,04/19/2013
70827069,10/24/2017,
70835079,03/20/2017,03/24/2017
70852287,11/12/2012,06/03/2013
70852287,06/03/2013,08/06/2014
70852287,08/06/2014,10/01/2014
70852287,10/01/2014,10/23/2014
70852287,02/17/2015,04/05/2015
70853885,11/01/2016,03/14/2017
70854506,03/08/2016,07/05/2016
70863809,01/19/2015,05/14/2015
70869019,08/26/2011,08/20/2012
70869019,05/25/2016,07/06/2016
70869019,07/06/2016,03/14/2017
70869019,04/25/2017,
70869781,11/07/2012,02/06/2013
70877324,11/27/2013,11/21/2014
70878759,01/02/2015,01/02/2015
70878759,01/02/2015,01/29/2015
70888590,10/23/2014,11/27/2014
70888590,11/27/2014,09/06/2015
70898526,07/05/2012,12/04/2012
70904103,08/28/2015,10/02/2015
70906919,10/23/2015,12/31/2015
70906919,05/24/2016,09/12/2016
70908498,10/23/2017,
70919305,03/26/2015,04/18/2015
70919305,04/18/2015,06/03/2015
70925117,04/02/2013,04/17/2013
70925117,05/16/2013,09/12/2013
70925117,09/12/2013,05/16/2014
70925117,05/16/2014,08/27/2015
70925117,08/27/2015,04/18/2016
70925117,04/12/2016,10/10/2016
70925117,10/07/2016,11/23/2016
70925117,11/24/2016,03/14/2017
70925117,03/14/2017,03/30/2017
70925117,09/20/2017,
70930536,03/14/2012,06/07/2012
70930536,03/08/2013,08/28/2013
70930536,09/11/2013,09/30/2013
70969272,08/09/2012,01/16/2013
70969272,01/16/2013,10/07/2014
70969272,10/07/2014,04/02/2015
70969272,04/02/2015,09/03/2015
70969272,11/13/2017,
70992510,04/16/2013,09/10/2013
70992510,11/10/2015,01/18/2016
70992510,09/12/2016,10/21/2016
70992510,10/21/2016,
70995000,05/09/2014,07/11/2014
70995000,07/11/2014,07/27/2014
70995000,10/16/2014,10/21/2014
70995000,10/21/2014,12/31/2014
70999161,10/05/2012,10/19/2012
71003705,10/19/2012,01/15/2013
71003705,09/29/2014,10/01/2014
71003705,10/01/2014,10/31/2014
71003705,10/31/2014,02/24/2015
71003705,02/24/2015,09/01/2015
71003705,02/24/2015,01/27/2016
71007983,10/16/2017,
71029524,04/24/2013,04/29/2013
71029524,04/29/2013,09/13/2013
71031092,02/13/2017,03/01/2017
71031611,01/06/2015,02/04/2015
71037006,02/25/2013,04/16/2013
71050464,05/04/2007,06/25/2012
71050464,06/25/2012,10/25/2012
71050464,10/25/2012,04/24/2014
71050464,04/24/2014,08/07/2014
71050464,08/07/2014,05/18/2015
71057569,02/22/2017,03/01/2017
71081820,11/07/2016,12/16/2016
71088066,09/24/2015,01/08/2016
71111363,07/03/2013,08/07/2013
71111363,03/19/2014,04/01/2014
71112314,01/02/2013,02/20/2013
71112314,04/03/2013,04/19/2013
71112314,10/23/2017,
71114272,10/24/2017,
71116848,04/26/2014,07/03/2014
71116848,07/21/2014,08/18/2014
71118650,10/24/2017,
71128023,02/26/2013,05/09/2013
71128023,05/09/2013,10/21/2013
71132944,04/25/2013,01/09/2014
71132944,01/13/2014,04/11/2014
71132944,04/11/2014,05/21/2015
71134677,01/26/2017,03/01/2017
71147397,10/13/2015,12/01/2015
71151341,06/24/2014,04/14/2015
71176561,12/09/2015,11/03/2016
71177998,06/28/2013,08/07/2013
71177998,08/07/2013,09/10/2013
71182326,05/13/2014,07/11/2014
71182326,07/11/2014,07/28/2014
71184413,09/09/2016,10/17/2016
71186554,02/20/2015,04/20/2015
71186554,04/20/2015,05/12/2015
71186554,05/12/2015,10/16/2015
71186554,01/30/2017,03/01/2017
71189840,03/25/2016,06/28/2016
71189840,06/28/2016,10/03/2016
71189840,10/06/2016,11/07/2016
71190754,11/07/2017,
71199947,06/08/2016,08/18/2016
71201525,02/21/2014,05/01/2014
71201525,12/05/2014,01/20/2015
71201525,02/04/2016,04/19/2016
71210459,11/03/2017,
71229246,12/08/2011,05/30/2012
71229385,05/22/2013,07/10/2013
71229771,05/25/2016,09/12/2016
71229771,09/12/2016,02/08/2017
71229771,02/08/2017,02/20/2017
71229771,02/20/2017,
71231088,07/13/2014,08/20/2014
71241766,10/25/2012,11/29/2012
71241766,11/29/2012,04/12/2013
71241766,04/15/2013,07/26/2013
71241766,07/26/2013,09/27/2013
71241766,09/23/2013,05/05/2016
71248034,12/04/2013,12/11/2013
71248034,12/12/2013,01/09/2014
71248034,01/09/2014,07/28/2014
71269621,06/13/2014,08/06/2014
71273635,09/28/2012,10/26/2012
71278921,07/19/2017,
71290642,12/09/2016,03/01/2017
71290642,03/01/2017,03/14/2017
71290642,10/25/2017,
71302228,09/15/2014,09/30/2014
71319318,02/17/2012,07/31/2012
71319318,08/16/2012,12/03/2012
71319318,12/03/2012,03/26/2014
71324528,09/25/2013,10/03/2013
71326989,09/05/2014,10/01/2014
71326989,10/01/2014,11/04/2014
71326989,11/03/2017,
71349396,10/28/2011,02/21/2013
71349396,02/21/2013,05/13/2014
71349396,05/13/2014,12/19/2014
71349396,09/09/2014,12/18/2014
71349396,01/07/2015,02/06/2015
71355364,11/27/2015,01/14/2016
71356906,01/05/2017,01/30/2017
71375817,03/26/2012,05/15/2012
71375817,05/15/2012,07/25/2012
71375817,11/30/2012,01/11/2013
71387010,06/11/2012,08/09/2012
71405923,09/24/2010,01/23/2013
71405923,01/24/2013,08/30/2013
71405923,04/24/2013,08/30/2013
71409742,11/01/2017,
71415327,06/13/2016,02/27/2017
71415391,07/29/2011,07/16/2012
71415391,01/30/2012,07/16/2012
71415391,07/16/2012,08/01/2012
71415391,07/16/2012,01/31/2017
71415391,10/22/2012,05/24/2013
71415391,01/31/2017,01/31/2017
71415391,01/31/2017,02/22/2017
71415391,08/31/2017,
71428493,02/09/2017,03/01/2017
71435348,05/21/2014,12/01/2015
71435348,02/29/2016,06/16/2016
71435348,09/19/2016,11/01/2016
71435348,09/28/2017,
71450442,05/27/2015,12/13/2016
71453297,06/20/2012,10/26/2012
71453297,10/26/2012,12/31/2013
71457704,02/09/2016,09/02/2016
71460416,04/01/2014,05/21/2014
71478548,10/22/2013,11/14/2013
71478548,10/22/2013,12/02/2013
71507173,03/14/2012,06/26/2012
71507173,07/14/2015,12/02/2015
71507173,04/25/2016,12/29/2016
71514055,02/01/2016,04/11/2016
71514055,04/11/2016,04/27/2016
71514055,04/28/2016,11/28/2016
71514055,10/18/2017,
71530833,01/05/2012,09/12/2012
71539043,03/17/2015,04/17/2015
71547472,04/27/2009,04/20/2012
71558456,03/12/2010,04/30/2012
71558456,05/01/2012,07/16/2012
71558456,07/16/2012,03/01/2013
71568545,03/17/2015,04/20/2015
71568545,04/20/2015,05/26/2015
71568545,06/26/2015,09/17/2015
71568545,09/17/2015,09/25/2015
71575155,11/03/2010,04/26/2012
71575155,03/23/2012,07/16/2012
71575155,07/16/2012,07/30/2014
71575155,08/26/2014,04/09/2015
71590732,01/30/2014,03/31/2014
71619659,11/25/2014,01/22/2015
71639872,08/05/2015,11/12/2015
71662682,03/12/2015,04/19/2015
71662682,04/19/2015,07/12/2015
71665355,01/05/2016,04/06/2016
71665355,03/31/2016,11/04/2016
71679310,10/25/2012,05/08/2013
71679310,05/08/2013,08/22/2013
71679310,08/30/2013,09/27/2013
71679310,09/27/2013,10/14/2013
71679310,10/14/2013,10/16/2013
71679310,10/16/2013,12/19/2013
71679310,11/01/2017,
71686522,04/17/2015,04/20/2015
71686522,04/20/2015,04/21/2015
71707202,10/29/2012,05/21/2013
71707202,05/21/2013,07/25/2013
71716594,08/15/2016,08/31/2016
71716594,08/31/2016,10/17/2016
71723663,01/27/2012,09/20/2012
71723663,05/19/2016,07/01/2016
71723663,05/24/2017,
71736777,10/27/2017,
71739207,11/17/2014,11/26/2014
71739207,11/26/2014,01/31/2017
71739207,01/31/2017,01/31/2017
71739207,01/31/2017,02/22/2017
71739207,09/20/2017,
71742226,02/13/2012,09/03/2012
71742226,09/24/2012,03/26/2013
71746675,05/13/2014,07/11/2014
71746675,07/11/2014,08/12/2014
71746675,08/12/2014,09/05/2014
71746675,10/14/2014,12/27/2015
71747309,06/30/2006,09/21/2012
71747309,05/31/2012,08/07/2013
71747309,08/07/2013,09/05/2013
71747309,09/05/2013,10/03/2013
71747309,10/03/2013,11/07/2013
71747309,11/07/2013,04/24/2014
71747309,04/24/2014,09/25/2014
71749748,03/24/2016,04/06/2016
71800314,09/12/2016,11/08/2016
71815227,12/20/2011,04/30/2012
71815227,05/01/2012,07/16/2012
71815227,07/16/2012,12/03/2012
71815227,12/03/2012,07/09/2014
71815227,07/09/2014,12/15/2016
71815227,10/23/2017,
71821160,05/21/2013,02/04/2016
71821160,02/05/2016,02/14/2016
71821160,02/15/2016,05/03/2016
71821160,05/04/2016,05/30/2016
71821160,05/31/2016,07/05/2016
71821160,07/06/2016,01/27/2017
71821160,10/18/2017,
71821700,08/16/2016,09/14/2016
71822061,03/30/2016,04/14/2016
71824313,05/25/2016,08/05/2016
71824830,11/13/2017,
71826352,02/13/2012,05/09/2012
71826352,06/25/2012,10/10/2012
71839326,04/20/2011,05/31/2012
71839326,02/26/2014,08/22/2014
71839326,10/19/2017,
71840068,08/14/2012,08/30/2012
71840068,08/30/2012,08/30/2012
71840068,08/30/2012,11/07/2012
71840068,11/07/2012,10/22/2013
71840068,03/24/2016,05/10/2016
71846933,07/26/2012,09/03/2012
71846933,08/28/2012,05/24/2013
71848408,03/28/2014,04/28/2014
71865738,07/29/2013,08/22/2013
71865738,10/23/2013,01/14/2014
71865738,08/24/2016,10/06/2016
71871423,05/15/2013,01/14/2014
71873425,08/12/2011,07/16/2012
71873425,07/16/2012,02/28/2013
71873425,02/27/2013,12/14/2015
71884563,11/21/2016,01/24/2017
71886272,03/23/2016,06/08/2016
71888930,02/10/2012,11/28/2012
71888949,01/26/2015,03/23/2015
71897491,12/22/2014,03/05/2015
71919467,07/15/2015,08/11/2015
71941023,04/23/2014,07/11/2014
71941023,07/11/2014,10/24/2014
71941023,10/21/2014,11/18/2014
71941023,11/18/2014,11/02/2016
71941023,11/02/2016,02/22/2017
71941023,02/22/2017,
71966186,11/13/2017,
71967704,02/27/2017,03/01/2017
71967704,03/01/2017,03/01/2017
71967704,08/30/2017,
71969479,10/26/2015,12/17/2015
71973100,04/04/2012,07/12/2012
71973100,04/04/2012,07/12/2012
71999047,01/03/2014,03/11/2014
72005295,05/07/2014,05/21/2015
72020180,05/18/2012,07/11/2012
72020180,07/11/2012,10/26/2012
72020180,10/30/2012,06/19/2013
72020180,06/19/2013,08/05/2013
72020180,05/21/2015,05/21/2015
72020180,05/21/2015,10/15/2015
72025350,05/18/2011,05/17/2012
72027336,05/29/2013,06/28/2013
72027336,11/01/2013,02/18/2014
72027468,04/22/2013,04/24/2013
72038897,05/10/2016,07/27/2016
72038897,08/25/2016,10/13/2016
72039821,05/20/2013,06/19/2013
72039821,06/26/2013,11/04/2013
72039821,11/04/2013,03/11/2014
72039821,03/31/2014,08/18/2014
72039821,01/06/2015,02/10/2015
72039821,02/10/2015,02/20/2015
72039821,02/20/2015,11/20/2015
72039821,03/08/2016,06/27/2016
72039821,06/27/2016,12/07/2016
72039821,12/08/2016,03/31/2017
72039821,03/31/2017,
72046618,08/25/2011,09/14/2012
72046618,09/17/2012,12/03/2012
72046618,12/03/2012,03/22/2013
72046618,03/25/2013,07/12/2013
72046618,07/15/2013,08/12/2013
72046618,08/12/2013,10/15/2013
72046618,10/15/2013,10/15/2013
72046618,10/15/2013,02/21/2014
72046618,09/09/2014,04/02/2015
72046618,04/02/2015,10/15/2015
72046618,10/13/2015,03/04/2016
72046618,03/04/2016,02/22/2017
72046618,02/22/2017,
72047082,11/14/2014,03/08/2015
72047112,07/01/2014,07/11/2014
72047112,07/11/2014,09/15/2014
72047112,09/15/2014,07/30/2015
72047112,07/30/2015,06/10/2016
72047112,11/13/2017,
72047369,12/02/2015,12/16/2015
72047369,12/17/2015,01/22/2016
72048913,10/07/2016,11/04/2016
72051328,05/21/2015,12/17/2015
72052947,09/16/2011,07/16/2012
72052947,07/16/2012,08/12/2015
72052947,08/12/2015,04/01/2016
72052947,04/01/2016,08/10/2016
72052947,08/10/2016,10/19/2016
72052947,10/25/2016,01/12/2017
72052947,01/12/2017,02/13/2017
72052947,02/13/2017,03/14/2017
72052947,10/13/2017,
72058760,05/20/2016,09/07/2016
72060018,07/23/2013,08/01/2013
72061976,09/17/2015,09/25/2015
72062894,09/20/2013,12/16/2013
72062894,12/16/2013,05/13/2016
72066992,04/18/2013,05/07/2013
72066992,05/07/2013,12/17/2013
72071146,08/24/2012,09/03/2012
72089639,03/24/2016,04/06/2016
72095532,11/09/2015,08/22/2016
72097091,06/29/2015,07/21/2015
72108092,12/08/2016,01/13/2017
72121678,01/27/2012,09/19/2012
72121678,09/20/2012,06/23/2014
72121678,05/19/2016,07/01/2016
72121678,05/24/2017,
72148204,08/26/2015,10/27/2015
72148381,10/30/2015,12/30/2015
72154645,11/21/2011,07/16/2012
72154645,07/16/2012,09/12/2013
72154645,09/16/2013,02/14/2014
72154645,02/10/2014,01/28/2015
72154645,01/28/2015,08/27/2015
72154645,08/27/2015,01/31/2017
72154645,01/16/2017,02/22/2017
72154645,01/31/2017,01/31/2017
72154645,01/31/2017,02/06/2017
72154645,09/20/2017,
72155029,07/13/2015,07/30/2015
72163272,06/03/2014,11/19/2014
72178469,11/02/2016,02/03/2017
72178469,02/01/2017,02/01/2017
72178469,02/03/2017,
72179830,10/18/2016,11/23/2016
72179830,09/20/2017,
72191407,03/16/2016,06/17/2016
72194762,01/25/2013,01/31/2013
72194762,01/31/2013,05/23/2013
72194762,02/10/2016,02/11/2016
72194762,02/11/2016,03/04/2016
72194762,03/04/2016,04/15/2016
72194762,04/13/2016,11/18/2016
72194762,11/18/2016,03/14/2017
72194762,03/14/2017,
72207751,10/24/2013,12/23/2013
72207751,03/03/2015,04/22/2015
72207751,04/22/2015,06/19/2015
72209792,10/23/2017,
72222593,02/01/1995,10/15/2013
72223308,06/23/2015,07/17/2015
72223308,07/17/2015,09/14/2015
72237350,04/10/2012,05/23/2012
72257650,08/09/2013,09/20/2013
72257650,09/25/2013,10/21/2013
72257650,10/21/2013,11/18/2013
72257650,11/21/2013,12/04/2013
72257650,12/04/2013,06/04/2014
72258278,08/26/2011,08/20/2012
72258278,05/25/2016,07/06/2016
72258278,07/06/2016,03/14/2017
72258278,04/25/2017,
72271504,01/27/2017,03/01/2017
72273187,05/25/2016,08/30/2016
72273187,02/08/2017,03/01/2017
72282944,07/31/2015,09/21/2016
72282944,09/08/2016,02/22/2017
72282944,02/22/2017,
72300528,11/25/2016,02/28/2017
72307763,03/19/2014,07/02/2015
72307763,12/17/2015,03/21/2016
72307973,01/18/2013,04/11/2013
72330250,12/06/2012,01/02/2013
72332421,01/07/2011,07/16/2012
72332421,07/16/2012,09/05/2014
72332421,09/05/2014,02/22/2017
72332421,02/22/2017,03/30/2017
72341437,08/17/2015,11/13/2015
72341437,11/13/2015,01/09/2017
72350422,07/13/2015,08/07/2015
72357608,10/24/2017,
72361507,02/20/2014,05/06/2014
72361507,05/06/2014,12/02/2014
72362214,08/15/2016,10/28/2016
72371795,08/10/2016,12/09/2016
72376773,07/21/2014,09/09/2014
72379272,05/20/2016,06/30/2016
72379272,07/01/2016,11/28/2016
72379272,11/28/2016,
72384312,11/18/2011,07/02/2012
72384312,12/11/2015,12/16/2015
72384312,12/17/2015,02/17/2016
72384901,08/24/2016,09/09/2016
72389951,05/25/2016,08/05/2016
72408374,06/12/2012,07/10/2012
72408374,07/10/2012,07/23/2012
72408374,07/23/2012,08/10/2012
72408374,08/10/2012,10/01/2012
72408374,10/01/2012,07/11/2013
72423276,12/10/2015,08/03/2016
72447443,10/02/2008,04/30/2012
72447443,04/30/2012,07/16/2012
72447443,07/16/2012,10/13/2015
72453391,07/31/2014,08/20/2014
72457348,03/02/2016,04/05/2016
72466675,09/20/2011,06/14/2013
72466675,06/14/2013,04/11/2014
72486536,10/09/2017,
72493375,12/02/2013,01/09/2014
72493375,01/30/2014,05/08/2014
72493375,05/08/2014,10/06/2014
72494795,05/13/2015,07/27/2015
72495726,07/11/2013,12/10/2013
72501395,03/08/2013,03/12/2013
72501395,03/12/2013,04/02/2013
72501395,09/30/2016,11/17/2016
72501395,11/17/2016,02/13/2017
72501670,06/30/2010,04/06/2016
72501670,04/06/2016,04/13/2016
72505839,11/10/2016,01/20/2017
72517815,12/01/2016,12/02/2016
72526543,02/24/2016,07/04/2016
72530751,02/28/2012,07/16/2012
72530751,07/16/2012,03/10/2014
72536724,07/05/2012,04/23/2013
72536724,01/26/2017,03/01/2017
72536724,03/01/2017,03/02/2017
72542477,09/02/2015,12/16/2015
72542477,03/08/2016,06/27/2016
72542554,09/11/2014,11/27/2014
72542554,11/27/2014,11/02/2015
72542554,11/02/2015,12/14/2016
72542554,12/14/2016,03/14/2017
72542554,10/27/2017,
72544465,03/06/2012,09/28/2012
72544465,10/10/2012,01/28/2013
72544465,01/28/2013,06/13/2013
72544465,04/26/2014,06/27/2014
72544465,03/04/2015,03/30/2015
72544465,04/20/2015,07/29/2015
72544465,10/15/2015,11/25/2015
72544465,11/25/2015,02/17/2016
72544465,02/17/2016,07/20/2016
72548058,08/27/2014,09/16/2014
72548058,09/16/2014,09/30/2014
72548058,03/09/2015,04/13/2015
72548146,05/14/2015,07/07/2015
72571408,05/04/2015,06/24/2015
72575517,08/05/2013,10/31/2013
72580884,05/10/2012,12/03/2012
72582487,03/21/2016,10/12/2016
72582487,10/13/2016,02/10/2017
72582487,10/18/2017,
72582718,05/27/2014,07/07/2014
72590190,10/01/2013,10/30/2013
72590190,10/30/2013,01/13/2014
72590190,02/24/2014,04/14/2014
72600183,04/24/2014,10/02/2014
72600183,04/22/2015,09/09/2015
72605765,05/23/2012,07/11/2012
72605765,06/06/2012,08/30/2012
72605765,09/06/2012,10/19/2012
72605765,09/11/2012,09/28/2012
72605765,09/30/2012,12/05/2012
72605765,10/23/2012,12/30/2013
72607787,08/23/2011,01/23/2013
72607787,01/24/2013,12/08/2014
72607787,12/08/2014,12/24/2014
72618391,12/13/2016,03/23/2017
72637629,02/20/2012,04/05/2012
72637629,04/02/2012,05/01/2012
72637629,04/05/2012,05/01/2012
72641484,12/04/2013,05/19/2014
72641484,05/22/2014,07/03/2014
72649424,02/06/2013,03/22/2013
72650547,10/14/2016,11/25/2016
72670893,02/04/2014,02/06/2014
72670893,02/06/2014,12/05/2014
72670893,05/25/2016,06/03/2016
72690626,10/23/2017,
72691264,11/17/2010,07/16/2012
72691264,07/16/2012,06/07/2013
72691264,06/18/2013,06/28/2013
72691264,06/28/2013,07/16/2013
72691264,07/17/2013,09/03/2013
72691264,09/03/2013,05/04/2016
72691264,05/04/2016,02/22/2017
72691264,02/22/2017,
72692044,01/15/2014,02/07/2014
72692044,02/28/2014,06/02/2014
72700370,12/10/2015,12/23/2015
72705727,10/25/2011,07/30/2012
72705727,09/12/2012,12/07/2012
72705727,12/07/2012,08/08/2013
72705897,07/28/2014,01/23/2015
72716212,09/25/2014,10/23/2014
72716212,03/19/2015,04/19/2015
72716212,04/19/2015,07/13/2015
72716212,01/19/2016,03/22/2016
72726891,03/01/2017,03/01/2017
72742537,11/28/2012,05/08/2013
72745391,03/17/2014,11/21/2014
72769548,03/19/2014,03/19/2014
72769548,03/19/2014,07/03/2014
72770040,11/30/2012,07/09/2013
72770040,07/09/2013,04/24/2014
72770040,04/24/2014,11/27/2014
72770040,11/27/2014,12/09/2014
72770040,12/09/2014,04/22/2015
72770040,04/22/2015,06/29/2015
72770040,06/29/2015,10/18/2016
72774151,11/05/2012,12/28/2012
72774151,12/28/2012,06/10/2013
72774151,06/10/2013,11/27/2013
72776354,03/27/2012,05/14/2012
72776354,05/14/2012,07/16/2012
72776354,07/16/2012,11/09/2012
72777642,03/22/2012,07/16/2012
72777642,07/16/2012,11/19/2012
72777642,09/24/2012,11/07/2012
72777642,11/08/2012,09/21/2014
72777642,09/22/2014,02/22/2017
72777642,02/22/2017,03/07/2017
72789903,01/27/2016,03/04/2016
72789903,03/04/2016,11/29/2016
72789903,10/25/2016,01/19/2017
72789903,11/29/2016,01/31/2017
72789903,10/30/2017,
72796936,10/23/2017,
72797242,03/22/2012,07/16/2012
72797242,07/16/2012,09/20/2013
72797242,09/20/2013,01/09/2015
72823016,09/24/2011,12/22/2012
72823016,01/22/2013,04/03/2013
72823616,03/04/2015,05/28/2015
72823616,05/28/2015,09/08/2015
72823616,09/22/2015,12/02/2015
72823616,12/01/2016,01/27/2017
72839681,03/12/2014,04/08/2014
72849656,12/11/2015,02/15/2016
72849809,10/06/2015,10/13/2015
72849809,10/13/2015,10/29/2015
72853070,08/23/2011,03/06/2014
72853070,03/06/2014,12/12/2014
72853070,12/12/2014,02/24/2015
72853070,02/24/2015,09/01/2015
72853070,02/24/2015,10/05/2015
72853070,10/31/2017,
72861051,11/25/2015,02/22/2016
72861400,06/07/2013,09/25/2013
72861400,09/25/2013,11/05/2013
72870926,11/27/2014,02/26/2015
72870926,02/22/2015,12/18/2015
72872308,03/23/2016,10/18/2016
72872362,11/27/2012,01/01/2013
72872362,11/27/2012,02/25/2013
72872362,01/20/2016,06/15/2016
72872728,07/14/2017,
72874967,10/10/2012,12/31/2012
72874967,01/04/2013,03/11/2013
72874967,03/11/2013,06/19/2013
72874967,06/19/2013,07/09/2013
72874967,07/09/2013,09/01/2014
72874967,09/01/2014,03/23/2015
72901619,05/07/2014,06/27/2014
72901619,05/12/2015,07/24/2015
72901619,07/24/2015,10/14/2015
72901619,10/14/2015,05/03/2016
72902530,08/03/2012,10/03/2012
