New ID,Age at referral,Gender,Ethnicity,Ward,Referral date
29279001,3,M,Black or Black British,,09/22/2016
29301658,8,Male,Black / African / Caribbean / Black British,Not Stated,05/21/2012
29301658,9,Male,Black / African / Caribbean / Black British,Not Stated,10/16/2012
29301658,11,M,Black or Black British,,05/14/2015
29302233,12,F,Black or Black British,,03/17/2015
29303954,1,Female,White,Seven Sisters,07/06/2012
29305427,0,F,Asian or Asian British,Northumberland Park,10/07/2014
29305427,1,F,Asian or Asian British,Northumberland Park,12/10/2015
29309806,4,F,Black or Black British,West Green,11/07/2016
29325560,8,F,,Northumberland Park,10/08/2014
29331961,6,M,Black or Black British,Northumberland Park,01/08/2016
29351585,27,F,White,Bruce Grove,10/13/2016
29366490,8,Female,Other Ethnic Group,,09/11/2012
29369206,10,M,Mixed,Woodside,01/08/2015
29387780,1,F,White,Seven Sisters,01/30/2015
29387780,2,F,White,Seven Sisters,01/29/2016
29387893,5,M,Black or Black British,Tottenham Hale,03/22/2016
29401188,8,M,Black or Black British,,06/09/2017
29401188,8,M,Black or Black British,,10/19/2017
29413471,8,M,Asian or Asian British,,01/20/2017
29447944,3,F,Black or Black British,Hornsey,02/25/2016
29460620,11,M,Mixed,,12/10/2014
29464094,0,M,,White Hart Lane,03/03/2016
29464094,0,M,,White Hart Lane,05/12/2016
29472673,13,F,Black or Black British,Noel Park,11/18/2015
29477030,13,F,Chinese or other ethnic group,Noel Park,01/25/2016
29482726,14,M,Black or Black British,,05/08/2017
29487788,3,Female,Black / African / Caribbean / Black British,Northumberland Park,07/19/2012
29492394,0,M,White,St Ann's,08/18/2017
29494770,9,F,Black or Black British,Tottenham Hale,04/28/2015
29501743,9,M,Black or Black British,Northumberland Park,09/26/2016
29509775,9,M,White,Northumberland Park,10/13/2016
29509775,10,M,White,Northumberland Park,10/09/2017
29517325,2,F,White,Tottenham Green,11/24/2016
29517325,2,F,White,Tottenham Green,03/09/2017
29525565,16,M,Black or Black British,Bruce Grove,03/02/2017
29539027,0,F,White,Seven Sisters,07/01/2014
29541398,7,F,Asian or Asian British,Noel Park,09/17/2015
29541398,8,F,Asian or Asian British,Noel Park,10/06/2016
29548895,0,Female,Mixed / multiple,Tottenham Hale,08/14/2012
29555072,17,F,White,St Ann's,03/16/2016
29564889,13,M,,Stroud Green,09/07/2017
29565400,7,Female,Mixed / multiple,Tottenham Hale,03/19/2013
29579850,0,F,Not stated,Woodside,08/28/2015
29584263,5,F,Black or Black British,Tottenham Green,12/18/2014
29616890,5,F,White,Fortis Green,05/11/2017
29622327,14,F,,Tottenham Green,02/15/2017
29628560,12,M,White,West Green,08/28/2014
29628560,13,M,White,West Green,10/12/2015
29629289,11,Male,Mixed / multiple,Stroud Green,01/31/2013
29629289,11,Male,Mixed / multiple,Stroud Green,01/02/2013
29642082,0,Male,White,St Ann's,04/20/2012
29643748,6,F,Asian or Asian British,White Hart Lane,01/15/2016
29648530,8,F,Black or Black British,Stroud Green,01/14/2016
29648530,9,F,Black or Black British,Stroud Green,02/24/2017
29648530,10,F,Black or Black British,Stroud Green,09/27/2017
29649371,12,Female,Black / African / Caribbean / Black British,White Hart Lane,10/25/2012
29659884,0,F,White,,06/21/2016
29663058,13,M,Not stated,,10/18/2016
29663924,15,Male,Asian / Asian British,West Green,10/17/2012
29670292,5,Female,Black / African / Caribbean / Black British,Not Stated,11/23/2012
29681931,8,M,Mixed,Bounds Green,09/27/2016
29691252,0,M,Mixed,Seven Sisters,07/30/2015
29691252,0,M,Mixed,Seven Sisters,12/24/2015
29691252,1,M,Mixed,Seven Sisters,06/23/2017
29691252,1,M,Mixed,Seven Sisters,09/08/2017
29703435,9,F,Not stated,,02/26/2016
29707484,1,M,Not stated,Alexandra,12/22/2015
29731544,5,F,Not stated,Northumberland Park,10/20/2015
29733559,0,M,Black or Black British,Tottenham Green,08/22/2016
29736492,13,M,Black or Black British,St Ann's,03/11/2015
29736492,15,M,Black or Black British,St Ann's,04/12/2017
29736492,15,M,Black or Black British,St Ann's,08/30/2017
29742905,11,M,,,10/04/2017
29757940,16,M,White,White Hart Lane,10/31/2016
29762957,0,I,White,Bounds Green,12/02/2015
29766538,2,M,Black or Black British,St Ann's,05/23/2016
29766538,3,M,Black or Black British,St Ann's,02/03/2017
29766758,2,Female,Unknown,Bounds Green,12/24/2012
29769512,7,M,Mixed,Bruce Grove,12/03/2015
29772637,9,F,White,Harringay,04/10/2015
29773750,4,F,White,,04/28/2017
29773750,5,F,White,,10/06/2017
29773967,0,F,Mixed,Bruce Grove,07/16/2014
29773967,2,F,Mixed,Bruce Grove,04/13/2017
29801928,6,M,Chinese or other ethnic group,,02/26/2015
29805503,4,M,Black or Black British,Muswell Hill,04/26/2016
29808112,15,M,White,Northumberland Park,08/29/2017
29817998,0,F,White,,06/13/2016
29832428,8,M,Chinese or other ethnic group,Harringay,07/30/2014
29854807,15,F,White,St Ann's,10/04/2017
29855386,13,Female,Black / African / Caribbean / Black British,Tottenham Hale,02/15/2013
29855386,17,F,Black or Black British,Tottenham Hale,10/24/2016
29861258,8,M,,Fortis Green,10/31/2017
29870736,5,M,White,Bruce Grove,06/24/2014
29874861,13,F,White,West Green,11/11/2015
29916574,10,F,Black or Black British,Northumberland Park,10/08/2014
29916574,10,F,Black or Black British,Northumberland Park,07/30/2015
29916574,11,F,Black or Black British,Northumberland Park,05/16/2016
29918120,16,F,White,Northumberland Park,06/06/2014
29923848,3,M,,Crouch End,11/25/2014
29927003,7,F,,Highgate,06/16/2016
29944581,0,M,Chinese or other ethnic group,Bounds Green,08/23/2016
29951078,13,F,Mixed,St Ann's,05/22/2017
29953614,7,Male,White,St Ann's,11/08/2012
29962469,1,Male,White,Tottenham Hale,03/27/2013
29962469,0,Male,White,Tottenham Hale,06/01/2012
29962469,2,M,White,Tottenham Hale,04/25/2014
29974723,7,M,,Northumberland Park,02/27/2017
29975691,0,Female,White,St Ann's,08/14/2012
29982161,12,Female,Asian / Asian British,West Green,05/24/2012
29985442,0,F,Black or Black British,Harringay,11/26/2014
29985442,2,F,Black or Black British,Harringay,06/14/2017
30025816,8,Male,White,Northumberland Park,10/31/2012
30027165,11,F,Chinese or other ethnic group,Seven Sisters,10/21/2015
30027165,11,F,Chinese or other ethnic group,Seven Sisters,03/18/2016
30030513,0,Male,Black / African / Caribbean / Black British,Tottenham Green,09/19/2012
30049166,0,F,Black or Black British,White Hart Lane,11/22/2016
30052257,1,F,Asian or Asian British,Harringay,09/04/2017
30061871,1,M,White,White Hart Lane,08/18/2014
30072305,0,M,White,Crouch End,11/07/2016
30083734,4,M,Black or Black British,Tottenham Hale,12/10/2014
30083734,4,M,Black or Black British,Tottenham Hale,10/26/2015
30083734,5,M,Black or Black British,Tottenham Hale,10/17/2016
30084837,1,M,Black or Black British,Northumberland Park,06/13/2014
30085490,6,F,White,Tottenham Green,10/22/2015
30094527,0,M,White,Tottenham Green,09/25/2017
30107161,5,M,Black or Black British,,08/04/2014
30137240,17,M,White,Fortis Green,07/08/2014
30142763,6,M,Black or Black British,Northumberland Park,03/31/2016
30148604,4,F,Black or Black British,Noel Park,09/08/2014
30165707,16,F,Mixed,Bruce Grove,01/30/2017
30165707,17,F,Mixed,Bruce Grove,09/22/2017
30181703,8,F,Asian or Asian British,Noel Park,09/17/2015
30181703,9,F,Asian or Asian British,Noel Park,10/06/2016
30222954,11,M,White,West Green,08/11/2014
30222954,14,M,White,West Green,09/26/2017
30259724,8,F,Mixed,Alexandra,06/29/2017
30277660,10,M,,Seven Sisters,09/26/2017
30280234,9,F,White,Seven Sisters,11/16/2016
30328928,8,F,Black or Black British,,07/09/2014
30328928,9,F,Black or Black British,,12/01/2014
30335674,12,M,Black or Black British,St Ann's,03/10/2016
30350003,0,M,Black or Black British,Northumberland Park,04/22/2014
30367292,17,F,White,Woodside,10/24/2016
30370060,16,F,Mixed,Hornsey,05/30/2014
30370060,17,F,Mixed,Hornsey,03/28/2015
30372391,7,F,White,White Hart Lane,05/09/2014
30373893,8,F,Black or Black British,Northumberland Park,08/25/2016
30376573,5,M,,White Hart Lane,08/15/2014
30391894,3,M,Mixed,,12/05/2016
30394744,6,F,Mixed,Tottenham Hale,04/17/2014
30403603,5,M,Black or Black British,Northumberland Park,06/17/2016
30405311,13,F,Not stated,St Ann's,12/15/2014
30405311,14,F,Not stated,St Ann's,06/15/2015
30406132,16,M,Black or Black British,Noel Park,02/27/2017
30408624,13,M,Black or Black British,Bruce Grove,06/29/2016
30408624,13,M,Black or Black British,Bruce Grove,12/07/2016
30414620,6,F,White,St Ann's,10/21/2014
30432409,0,F,,Bruce Grove,11/10/2017
30441910,0,I,,White Hart Lane,12/16/2016
30459991,7,M,Not stated,,10/16/2015
30466006,5,M,Black or Black British,Bruce Grove,08/10/2016
30481730,12,F,White,Tottenham Green,02/17/2017
30514826,0,M,White,Northumberland Park,06/21/2016
30523441,12,M,Black or Black British,Harringay,03/20/2017
30534028,15,M,Mixed,Fortis Green,11/17/2014
30550345,5,M,White,Woodside,03/13/2017
30550345,5,M,White,Woodside,06/20/2017
30571177,5,M,White,,02/02/2016
30574397,3,M,,Northumberland Park,09/29/2017
30578905,17,Male,No data,,11/19/2012
30608061,8,F,Black or Black British,Woodside,05/28/2014
30608061,8,F,Black or Black British,Woodside,11/10/2014
30611724,16,U,Black or Black British,,11/13/2015
30632720,4,Female,Black / African / Caribbean / Black British,Bounds Green,11/21/2012
30632720,9,F,Black or Black British,,07/13/2017
30650707,4,F,Not stated,Tottenham Hale,03/27/2017
30663951,16,M,Black or Black British,Stroud Green,04/09/2014
30675081,14,M,Black or Black British,Fortis Green,10/09/2015
30678998,14,F,White,Crouch End,12/17/2014
30687560,16,F,White,Alexandra,12/01/2015
30690045,10,M,Black or Black British,Noel Park,03/17/2015
30696314,113,#N/A,#N/A,Woodside,03/30/2013
30696748,6,F,Black or Black British,White Hart Lane,12/07/2015
30696748,7,F,Black or Black British,White Hart Lane,12/21/2016
30733256,2,F,White,Tottenham Hale,05/11/2017
30733889,3,F,Black or Black British,Bruce Grove,01/03/2017
30734684,0,Male,White,Tottenham Hale,12/05/2012
30734684,3,M,White,Tottenham Hale,12/23/2015
30746298,0,Male,Mixed / multiple,Harringay,04/21/2012
30746298,2,M,Mixed,,06/02/2014
30746298,2,M,Mixed,,08/10/2014
30746945,17,Female,Unknown,Seven Sisters,12/13/2012
30752040,0,F,White,Highgate,06/29/2016
30761359,11,Male,White,Tottenham Green,11/27/2012
30761518,6,F,Black or Black British,White Hart Lane,04/07/2016
30761518,6,F,Black or Black British,White Hart Lane,08/18/2016
30761518,8,F,Black or Black British,White Hart Lane,10/04/2017
30779802,15,F,,St Ann's,04/25/2016
30783659,11,Female,Other Ethnic Group,West Green,01/23/2013
30783659,14,F,Chinese or other ethnic group,West Green,03/21/2016
30805420,12,F,Black or Black British,Noel Park,01/13/2017
30822652,19,F,Black or Black British,St Ann's,09/24/2014
30822697,14,Female,Mixed / multiple,Bruce Grove,02/12/2013
30825941,12,F,Black or Black British,Stroud Green,10/23/2017
30836664,1,F,White,St Ann's,10/27/2016
30845744,1,Female,Black / African / Caribbean / Black British,Bounds Green,06/08/2012
30855192,7,M,Not stated,Noel Park,06/18/2014
30855192,10,M,Not stated,Noel Park,01/12/2017
30858345,17,M,Chinese or other ethnic group,Hornsey,11/06/2017
30867448,12,F,Black or Black British,,01/09/2015
30867448,12,F,Black or Black British,,06/10/2015
30867448,13,F,Black or Black British,,03/08/2016
30867448,14,F,Black or Black British,,05/03/2017
30867659,3,F,Black or Black British,,06/09/2014
30876619,16,M,Chinese or other ethnic group,White Hart Lane,09/17/2015
30881143,13,M,White,White Hart Lane,10/19/2016
30881796,13,Female,Black / African / Caribbean / Black British,Highgate,04/11/2012
30881796,15,F,Black or Black British,Highgate,09/23/2014
30881796,16,F,Black or Black British,Highgate,05/13/2015
30881796,17,F,Black or Black British,Highgate,02/09/2016
30892869,5,F,White,White Hart Lane,02/18/2016
30897570,15,F,Mixed,Muswell Hill,01/15/2016
30908913,13,Female,Other Ethnic Group,Woodside,03/25/2013
30908913,14,F,Chinese or other ethnic group,Woodside,08/21/2014
30908913,15,F,Chinese or other ethnic group,Woodside,11/12/2015
30908913,15,F,Chinese or other ethnic group,Woodside,12/16/2015
30910948,12,F,Not stated,,05/06/2016
30935938,9,F,Black or Black British,St Ann's,03/13/2015
30960494,5,M,Not stated,Northumberland Park,05/09/2014
30960494,5,M,Not stated,Northumberland Park,11/18/2014
30960494,6,M,Not stated,Northumberland Park,04/23/2015
30964080,11,M,Not stated,Woodside,04/15/2014
30981327,17,F,Not stated,Seven Sisters,01/06/2015
30991901,17,F,Not stated,,10/27/2015
30999108,12,M,Black or Black British,Tottenham Hale,06/08/2017
31007433,9,F,Mixed,Bounds Green,04/20/2016
31008555,3,M,Mixed,,04/10/2014
31017175,8,M,White,Seven Sisters,09/15/2017
31030991,3,Female,Black / African / Caribbean / Black British,Bruce Grove,07/10/2012
31030991,4,F,Black or Black British,West Green,06/24/2014
31030991,7,F,Black or Black British,West Green,11/14/2016
31046269,15,M,Not stated,Stroud Green,06/21/2017
31047343,10,F,Not stated,Crouch End,02/13/2017
31054940,10,F,Black or Black British,West Green,11/04/2014
31054940,11,F,Black or Black British,West Green,06/13/2016
31067218,2,M,Not stated,Woodside,07/24/2017
31069038,13,F,Black or Black British,Harringay,03/23/2015
31069038,14,F,Black or Black British,Harringay,05/12/2016
31083813,16,F,Black or Black British,Seven Sisters,10/03/2016
31083813,16,F,Black or Black British,Seven Sisters,02/23/2017
31086721,8,F,Not stated,Tottenham Hale,04/23/2014
31086721,11,F,Not stated,Tottenham Hale,09/19/2016
31086721,11,F,Not stated,Tottenham Hale,07/10/2017
31089750,16,M,Black or Black British,,07/22/2014
31089750,17,M,Black or Black British,,06/01/2015
31101534,4,U,,Hornsey,08/10/2017
31101641,13,F,,,10/01/2014
31101641,14,F,,,02/27/2015
31123397,14,F,Black or Black British,Noel Park,03/09/2015
31123397,15,F,Black or Black British,Noel Park,10/24/2016
31123397,16,F,Black or Black British,Noel Park,07/13/2017
31128467,3,M,,Northumberland Park,04/27/2017
31141303,17,F,Mixed,Harringay,10/28/2015
31141303,17,F,Mixed,Harringay,12/16/2015
31143456,9,F,White,Bounds Green,09/05/2016
31169509,11,M,Not stated,Fortis Green,10/17/2017
31185297,6,M,Black or Black British,Tottenham Hale,06/28/2016
31196195,8,F,,White Hart Lane,01/20/2016
31196968,17,M,Asian or Asian British,Woodside,11/09/2017
31198777,11,Female,Black / African / Caribbean / Black British,Tottenham Hale,11/30/2012
31198777,15,F,Black or Black British,Tottenham Hale,07/27/2016
31201849,5,M,Chinese or other ethnic group,Harringay,09/18/2017
31213641,2,Male,Other Ethnic Group,Bruce Grove,03/18/2013
31213641,1,Male,Other Ethnic Group,Bruce Grove,08/07/2012
31215437,4,F,White,Woodside,07/22/2014
31217620,9,F,Mixed,Tottenham Hale,05/04/2017
31240849,4,F,Not stated,Bounds Green,03/26/2015
31245896,11,F,White,Bruce Grove,12/07/2015
31247794,14,F,White,White Hart Lane,02/03/2016
31247794,14,F,White,White Hart Lane,02/25/2016
31247794,15,F,White,White Hart Lane,05/16/2016
31247794,15,F,White,White Hart Lane,11/30/2016
31247794,16,F,White,White Hart Lane,06/29/2017
31253784,8,Female,White,St Ann's,10/26/2012
31253980,5,M,Mixed,Tottenham Green,03/24/2016
31253980,6,M,Mixed,Tottenham Green,09/22/2017
31253980,6,M,Mixed,Tottenham Green,10/09/2017
31270601,13,M,White,Crouch End,07/02/2014
31270601,14,M,White,Crouch End,07/28/2015
31270601,15,M,White,Crouch End,06/16/2016
31270601,15,M,White,Crouch End,06/23/2016
31288305,22,F,Mixed,,08/27/2015
31297308,8,F,Black or Black British,,11/24/2014
31299754,0,F,White,Tottenham Green,02/02/2015
31299754,1,F,White,Tottenham Green,08/11/2015
31299754,3,F,White,Tottenham Green,08/17/2017
31299754,3,F,White,Tottenham Green,11/02/2017
31300198,3,M,White,White Hart Lane,07/08/2015
31300198,4,M,White,White Hart Lane,11/22/2016
31302411,5,M,White,,11/21/2014
31302411,5,M,White,,01/13/2015
31302411,7,M,White,,03/15/2017
31302411,7,M,White,,03/15/2017
31316523,12,F,White,Muswell Hill,11/10/2015
31318659,1,F,Asian or Asian British,Harringay,03/09/2017
31340974,5,F,White,White Hart Lane,11/27/2015
31343504,9,F,White,Seven Sisters,02/11/2016
31364648,0,U,Not stated,,11/10/2014
31364648,0,U,Not stated,,12/15/2014
31381167,3,F,Not stated,St Ann's,08/14/2017
31395035,11,F,Black or Black British,Tottenham Green,09/07/2016
31419821,13,F,,Fortis Green,12/05/2016
31431700,2,Male,White,Seven Sisters,12/03/2012
31431700,5,M,White,Seven Sisters,03/27/2015
31435441,16,F,White,,09/08/2014
31436555,15,Male,White,Noel Park,10/04/2012
31452621,6,M,Black or Black British,Crouch End,10/04/2016
31455384,6,M,Mixed,Northumberland Park,12/04/2014
31455384,7,M,Mixed,Northumberland Park,06/01/2016
31455384,8,M,Mixed,Northumberland Park,02/15/2017
31458009,10,M,Black or Black British,Noel Park,05/17/2016
31470933,4,F,Chinese or other ethnic group,Seven Sisters,06/20/2014
31470933,6,F,Chinese or other ethnic group,Seven Sisters,06/30/2016
31470933,6,F,Chinese or other ethnic group,Seven Sisters,08/12/2016
31480753,3,F,Black or Black British,,03/01/2016
31497304,16,M,White,Bounds Green,10/12/2017
31506178,,M,,,09/26/2017
31523491,3,F,Not stated,St Ann's,10/16/2017
31524437,6,F,White,Fortis Green,09/01/2015
31526201,13,F,Mixed,Tottenham Hale,10/21/2016
31545983,17,M,Black or Black British,,08/03/2017
31557389,9,F,White,,10/15/2014
31567741,15,M,White,Muswell Hill,06/23/2017
31585027,8,F,Black or Black British,Bruce Grove,05/04/2017
31596851,8,M,Black or Black British,,02/26/2016
31601723,4,F,White,Northumberland Park,07/10/2014
31602227,12,F,Mixed,Northumberland Park,12/07/2015
31603776,10,M,White,Tottenham Green,07/18/2017
31604536,11,F,,Alexandra,10/06/2015
31648065,17,Female,Mixed / multiple,Woodside,06/13/2012
31652759,15,M,Black or Black British,St Ann's,11/06/2017
31658578,16,M,Chinese or other ethnic group,,10/31/2016
31670950,0,U,White,White Hart Lane,11/19/2015
31670950,0,U,White,White Hart Lane,01/13/2016
31685389,10,Male,Black / African / Caribbean / Black British,White Hart Lane,03/04/2013
31698118,10,F,Chinese or other ethnic group,Hornsey,10/21/2015
31698118,12,F,Chinese or other ethnic group,Hornsey,09/25/2017
31726154,11,M,White,Seven Sisters,05/25/2016
31730350,8,F,Black or Black British,Hornsey,09/21/2017
31758001,6,M,White,Seven Sisters,04/25/2017
31758001,7,M,White,Seven Sisters,11/09/2017
31763986,13,M,White,,11/19/2014
31767777,0,F,Black or Black British,Tottenham Green,05/26/2016
31767777,1,F,Black or Black British,Tottenham Green,03/27/2017
